X,Y,Z,"Label 0,1"
0.10153198,-0.5751953,10.001038,0
0.3050537,-0.467453,9.917236,1
0.8988037,-0.7787018,9.352203,0
0.4941864,-0.85292053,9.914841,0
0.22843933,-0.6709595,10.561279,0
0.49658203,-0.48182678,10.283554,0
0.76234436,-0.79067993,10.264389,0
0.8197937,-0.8289795,10.223694,0
0.37927246,-0.5512543,10.441559,0
0.3457489,-0.383667,10.11116,0
0.6378479,-0.601532,10.343399,0
0.7288208,-0.6613922,10.283554,0
0.2810974,-0.4746399,10.6809845,0
0.4319458,-0.12748718,10.412842,0
0.5133362,-0.64941406,10.594788,0
0.82458496,-0.83377075,10.58522,0
0.52531433,-0.45788574,11.126312,1
0.26194763,0.13108826,9.979492,0
0.61628723,-0.19212341,10.156662,0
0.88204956,-0.38127136,10.415222,0
0.31222534,-0.34535217,10.846191,0
0.49658203,0.020965576,9.783157,0
0.26434326,-0.52970886,9.787949,1
0.8126221,-0.47224426,10.52536,0
0.23800659,-0.07241821,10.388901,0
0.17814636,-0.1131134,9.323471,0
0.4654541,-0.4961853,9.641907,0
0.848526,-0.5321045,10.319458,0
0.18533325,-0.22325134,10.063278,0
0.15899658,-0.26634216,8.971527,0
0.40800476,-0.43154907,9.828644,0
0.60432434,-0.49378967,10.618744,0
0.30265808,-0.077194214,9.258835,0
-0.1235199,-0.16099548,9.402481,0
0.58517456,-0.30943298,9.515015,0
0.7431793,-0.5345001,10.475082,1
0.21646118,-0.08917236,9.759216,0
-0.25520325,-0.46505737,9.31868,0
0.21646118,-0.5751953,9.723312,0
0.5923462,-0.6996918,10.817459,0
0.20927429,-0.20887756,9.419235,0
-0.1522522,-0.44351196,9.725693,0
0.30743408,-0.7236328,10.015396,0
0.28588867,-0.5727997,10.11116,0
0.020141602,-0.3980255,9.471909,0
-0.20013428,-0.90319824,9.373749,0
0.254776,-1.0588226,10.156662,0
0.27153015,-0.61351013,10.103989,0
-0.09239197,-0.4889984,9.380936,0
0.07281494,-0.96066284,9.656265,1
0.7503662,-0.9055939,10.618744,0
0.32659912,-0.47224426,10.082428,0
0.000977,-0.893631,9.3689575,1
0.75276184,-1.0947418,10.805481,0
0.77430725,-1.1689606,10.963501,0
0.4654541,-0.71406555,10.089615,0
0.04408264,-0.898407,9.831039,1
0.63305664,-0.97262573,10.613953,0
0.6641693,-1.0516357,11.061661,1
0.36489868,-0.41477966,9.845413,0
-0.09718323,-1.1952972,10.010605,1
0.8197937,-1.2048645,10.867737,0
0.6091156,-0.9558716,11.329819,1
0.24279785,-0.58477783,9.577255,0
0.13265991,-1.1210785,9.998642,1
0.79345703,-0.9439087,10.994629,0
0.5133362,-0.61828613,10.396072,0
0.036895752,-0.6949005,10.082428,0
0.2882843,-1.135437,10.676193,0
0.66656494,-1.2000885,10.961105,1
0.37208557,-0.6446228,9.888504,0
-0.10675049,-0.9582672,9.77359,0
0.26434326,-1.1521912,10.094406,1
0.76712036,-1.2551422,10.901245,1
0.24758911,-0.7092743,10.020187,0
-0.14746094,-1.0109406,9.273193,1
0.55644226,-1.1138916,10.297913,0
0.41996765,-0.9079895,10.293121,0
0.058441162,-0.61828613,9.242065,0
0.0488739,-0.9846039,9.258835,1
0.5731964,-1.0229187,10.075256,0
0.43911743,-0.8601074,10.005814,0
0.24758911,-0.6230774,9.292343,0
0.034500122,-1.0205231,9.677811,1
0.7072754,-0.898407,10.513397,0
0.6522064,-0.2328186,10.041733,0
0.20210266,-0.41957092,9.512619,0
0.31462097,-0.9869995,9.943573,0
0.7216339,-0.8217926,10.812668,0
0.36489868,-0.3262024,9.993851,0
-0.06845093,-0.73321533,9.833435,1
0.4654541,-0.8888397,10.549301,0
0.40560913,-0.7380066,10.99942,0
0.2763214,-0.4052124,9.95076,0
0.09196472,-0.7667389,10.156662,0
0.50616455,-0.8026428,10.578033,0
0.3457489,-0.7787018,10.508606,0
0.051254272,-0.5680084,9.962723,0
-0.16661072,-1.1091003,9.962723,1
0.4654541,-1.0971375,10.489456,0
0.35054016,-0.9463043,10.597183,0
-0.08041382,-0.7212372,9.605988,0
-0.1857605,-0.9343262,9.603592,0
0.49897766,-0.96784973,10.063278,0
0.08956909,-1.1617737,10.149475,0
-0.20013428,-1.1091003,9.052933,0
-0.11872864,-1.4155579,9.385727,1
0.4032135,-1.2479706,9.917236,0
0.04647827,-0.86968994,9.155884,0
-0.32702637,-0.79785156,8.96434,0
-0.19294739,-1.2192383,9.26123,1
0.5779877,-1.2312012,10.060883,0
0.12069702,-0.7787018,9.752029,0
-0.45391846,-1.1378326,9.266006,0
0.1398468,-1.3413391,9.656265,0
0.2763214,-1.1617737,10.28595,1
0.14224243,-0.6158905,9.663452,0
-0.2025299,-0.6996918,9.577255,0
-0.06365967,-1.0468597,9.651474,0
0.2954712,-0.7451782,10.642685,0
0.051254272,-0.5105591,9.823868,0
-0.26956177,-0.6446228,9.725693,0
-0.26956177,-0.6446228,9.725693,0
0.1973114,-0.75476074,10.846191,0
0.09196472,-0.388443,9.629929,0
-0.09957886,-0.6542053,9.819077,0
0.3960266,-0.64701843,9.914841,0
0.19012451,-0.5249176,10.472687,0
-0.0660553,-0.2328186,9.644302,0
-0.2839203,-0.893631,9.898087,0
0.37687683,-0.8720703,10.393677,0
0.18772888,-0.23043823,10.065674,0
-0.250412,-0.4554901,9.256439,0
-0.06365967,-0.5727997,9.586838,1
0.5205231,-0.5249176,10.192566,0
0.04408264,-0.22085571,10.149475,0
-0.35336304,-0.4052124,9.146301,0
-0.042114258,-0.6661682,10.130325,0
0.35533142,-0.6733551,10.228485,0
-0.12112427,-0.35253906,10.125534,0
-0.20970154,-0.20410156,9.376144,0
0.15182495,-0.49139404,10.101593,0
0.6569977,-0.39323425,10.331436,0
0.08956909,-0.012557983,10.36734,0
-0.40603638,-0.28788757,9.589233,1
0.12309265,-0.76434326,10.331436,0
0.5325012,-1.0444641,10.767181,1
0.28349304,-0.2615509,10.2260895,0
-0.3078766,-0.40281677,9.922028,0
0.08477783,-0.6925049,10.372131,1
0.75276184,-0.7020874,11.212494,0
0.3816681,-0.41957092,10.321854,0
-0.05407715,-0.92474365,10.3050995,0
0.51812744,-1.0899506,10.329041,0
0.5779877,-0.9917908,11.107147,0
0.3864441,-0.625473,10.757599,0
0.25238037,-0.91038513,10.52536,0
0.76474,-1.135437,10.326645,0
0.91796875,-1.001358,11.085602,0
0.44869995,-0.6302643,10.609161,0
0.3744812,-1.1450195,10.178207,0
1.0041504,-1.245575,10.640289,0
0.8940277,-1.4155579,11.049698,0
0.5444641,-0.98939514,10.558884,0
0.5947418,-1.1402283,10.266785,0
1.0041504,-1.3868256,10.501419,0
1.0759735,-1.2910614,10.953918,0
0.6378479,-0.79307556,10.477478,0
0.8461304,-1.408371,10.369736,0
1.2172394,-1.6430054,10.494232,0
1.1669617,-1.4155579,10.944351,0
0.70248413,-0.96784973,10.475082,0
0.83895874,-1.0779724,10.051315,0
1.0783691,-1.6071014,10.223694,0
1.1597748,-1.3413391,10.309891,0
0.8197937,-1.0300903,9.936386,0
0.9490814,-1.3461304,9.819077,0
1.2268219,-1.645401,9.912445,0
1.1932983,-1.2479706,10.34819,0
0.79345703,-0.9917908,9.692184,0
0.7431793,-1.2264252,9.644302,0
1.0137329,-1.506546,9.632324,0
1.1980896,-1.2551422,10.096802,0
0.7719116,-1.0133362,9.553314,0
0.71206665,-1.403595,9.328262,0
1.1118927,-1.6023102,9.886108,0
1.116684,-1.245575,10.580429,0
0.73361206,-1.0252991,9.816681,0
0.6929016,-1.0037537,9.728088,0
1.1071014,-1.2192383,9.524582,0
1.0688019,-1.1186829,9.869354,0
0.7575531,-0.9271393,9.888504,0
0.7790985,-1.451477,9.797531,0
1.0424652,-1.4179535,10.001038,0
0.9921875,-0.91038513,10.379318,0
0.690506,-0.8289795,9.6371155,0
0.88923645,-0.97502136,9.711334,0
1.1478119,-1.0827637,9.764008,0
0.8197937,-0.8505249,10.266785,0
0.7216339,-0.6589966,9.706543,0
0.8365631,-1.0133362,9.96991,0
1.2172394,-1.1067047,10.431992,0
1.1597748,-0.6326599,10.530151,0
0.7862854,-0.43632507,10.113556,0
0.91078186,-0.66856384,9.771194,0
1.2723083,-0.82658386,10.259613,0
1.0735779,-0.73321533,10.671402,0
0.76234436,-0.3980255,10.465515,0
0.80303955,-0.7380066,10.487061,0
1.1286469,-0.9869995,10.321854,0
0.93711853,-0.5440674,10.695358,0
0.8700714,-0.30465698,10.52536,0
0.8581085,-0.7092743,10.261993,0
1.2052612,-0.8361664,10.5229645,0
0.95866394,-0.7404022,10.539734,0
0.7072754,-0.6518097,10.429596,0
0.9323273,-0.9151764,10.417618,0
1.3704681,-0.9582672,10.123138,0
0.9203491,-0.9271393,10.748016,0
0.7384033,-0.6901245,10.343399,0
1.1454163,-1.0899506,10.103989,0
1.2507629,-1.3197937,10.053711,0
0.9131775,-1.1258698,10.625916,0
0.8365631,-0.893631,10.364944,0
1.1190796,-1.0708008,10.084824,0
1.3177948,-1.2814789,9.979492,0
1.2292023,-1.2407837,10.11116,0
0.96824646,-0.93193054,10.202148,0
1.1071014,-1.1857147,9.998642,0
1.2124481,-1.4730225,9.627533,0
1.0903473,-1.3150024,10.728867,0
0.9466858,-1.1043091,10.008209,0
1.1861115,-1.3197937,9.670639,0
1.1980896,-1.5137177,9.843018,0
1.377655,-1.2647247,9.984268,0
0.98739624,-1.1402283,9.943573,0
1.0185242,-1.3030396,9.764008,0
1.4710236,-1.3317566,9.972305,0
1.2148438,-1.3940125,10.343399,0
0.982605,-1.0923462,9.687393,0
1.2483673,-1.159378,9.799927,0
1.5811615,-1.4131622,9.783157,0
1.3153992,-1.0588226,10.149475,0
0.83895874,-0.77630615,10.649857,0
1.1286469,-1.2024841,9.696976,0
1.619461,-1.3964081,10.259613,0
1.5859375,-1.0588226,10.654648,0
1.1358337,-0.8074341,9.977097,0
1.2244263,-0.99658203,10.036942,0
1.6051025,-1.1976929,10.439178,0
1.4853821,-1.2743073,10.815063,0
1.2363892,-0.7020874,10.671402,0
1.164566,-1.0444641,10.089615,0
1.4662323,-1.0875549,10.024979,0
1.6098938,-0.9917908,10.360168,0
1.3082123,-0.5727997,10.980255,0
1.1525879,-1.0444641,10.132721,0
1.4662323,-1.1138916,10.080048,0
1.3608856,-0.91996765,10.218903,0
1.1813202,-0.63505554,10.113556,0
1.255539,-0.8601074,9.785553,0
1.274704,-1.2312012,9.809494,0
1.5452423,-0.81222534,10.443954,0
1.1525879,-0.3980255,10.001038,0
1.1573792,-0.77630615,9.778366,0
1.6553802,-1.111496,9.893295,0
1.5045471,-0.9630585,10.106384,0
1.1334381,-0.41957092,10.142288,0
1.0975342,-0.74757385,9.603592,0
1.5045471,-1.0181274,9.81189,0
1.5476379,-0.8433533,10.300308,0
1.1358337,-0.42915344,10.221298,0
0.9634552,-0.67575073,9.787949,0
1.4159546,-1.080368,9.907654,0
1.5117188,-0.9630585,10.221298,0
1.0592194,-0.5033722,10.240448,0
0.8078308,-0.6087189,9.735275,0
1.116684,-1.1234741,9.996246,0
1.5141144,-0.81222534,10.692963,0
1.0831604,-0.4889984,10.606766,1
0.87965393,-1.0229187,9.639511,0
1.2220306,-1.1234741,10.113556,0
1.3728638,-0.9439087,10.566071,0
1.0711975,-0.5536499,10.391281,0
1.0783691,-0.7164612,10.103989,0
1.3034363,-1.0971375,10.204544,0
1.3034363,-1.1210785,10.257217,0
1.1837158,-0.53689575,10.458328,0
1.2004852,-0.74757385,10.072861,0
1.4255371,-1.2647247,10.024979,0
1.4590454,-1.0923462,10.34819,0
1.0831604,-0.57759094,10.62352,0
0.97302246,-0.8888397,9.929199,0
1.3680725,-1.3269806,9.991455,0
1.5619965,-0.93911743,10.5469055,0
0.98739624,-0.7164612,10.149475,0
0.76474,-0.922348,9.912445,0
1.0520325,-1.54245,10.132721,0
1.1861115,-1.1378326,10.393677,0
1.0328827,-0.7810974,10.266785,0
0.7838898,-0.88404846,10.008209,0
1.2244263,-1.2312012,10.099197,0
1.5117188,-1.0061493,10.309891,0
1.0520325,-0.680542,10.3841095,0
0.9131775,-0.9343262,9.787949,0
1.2220306,-1.4179535,10.20694,0
1.3656769,-1.0899506,10.307495,0
1.037674,-0.61351013,10.352982,0
0.91078186,-0.9798126,9.802307,0
1.1573792,-1.4730225,10.118347,0
1.3680725,-1.1737518,10.240448,0
1.0735779,-0.62068176,10.290726,0
0.9131775,-0.9295349,9.859772,0
1.1549835,-1.3126068,10.329041,0
1.274704,-0.98939514,10.159042,0
1.0759735,-0.680542,10.420013,0
0.9562683,-0.8720703,9.754425,0
1.2315979,-1.2910614,10.036942,0
1.3034363,-0.86968994,10.180603,0
1.0041504,-0.55604553,10.271576,0
0.84135437,-0.90319824,9.9531555,0
1.2627258,-1.1545868,10.147079,0
1.2962494,-0.9439087,10.082428,0
1.0975342,-0.43154907,10.307495,0
0.95147705,-0.8672943,10.046524,0
1.4183502,-1.2719116,10.094406,0
1.322586,-0.9869995,10.314667,0
0.99935913,-0.52731323,10.309891,0
0.9059906,-0.8002472,10.008209,0
1.3106079,-1.1881104,10.333832,0
1.3321533,-1.0205231,10.2260895,0
1.1047058,-0.51293945,10.551697,0
0.9251404,-0.6589966,9.974701,0
1.2100525,-1.1689606,10.202148,0
1.3680725,-1.0252991,10.063278,0
0.98020935,-0.49858093,10.420013,0
0.8940277,-0.7020874,9.979492,0
1.2387848,-1.1210785,10.204544,0
1.274704,-0.93911743,10.235657,0
0.9490814,-0.49858093,10.28833,0
0.90119934,-0.8361664,9.881317,0
1.2627258,-1.2958527,10.209335,0
1.4207458,-0.9630585,10.276367,0
1.0783691,-0.48660278,10.2500305,0
0.93951416,-0.81222534,9.790344,0
1.35849,-1.2264252,10.233276,0
1.3465271,-1.0444641,10.103989,0
1.0520325,-0.6398468,10.362564,0
0.7384033,-0.9055939,9.845413,0
1.164566,-1.166565,10.039337,0
1.1909027,-0.893631,10.082428,0
0.67375183,-0.50097656,10.568451,0
0.27153015,-0.76434326,9.924423,0
0.5947418,-1.159378,10.094406,0
0.6929016,-0.91038513,10.058487,0
0.39123535,-0.32141113,10.321854,0
-0.039718628,-0.8648987,9.907654,0
0.47743225,-1.2790985,9.826263,0
0.61868286,-1.0372772,10.748016,0
0.30743408,-0.6374512,10.50621,0
0.12309265,-0.7116699,10.041733,0
0.37687683,-1.0396729,10.420013,0
0.42955017,-0.7787018,10.609161,0
0.10392761,-0.5321045,10.436783,0
-0.15463257,-0.68533325,9.826263,0
0.056045532,-1.0971375,10.103989,0
0.5301056,-0.88165283,10.420013,0
-0.037322998,-0.48182678,10.527756,0
-0.16421509,-0.54885864,9.790344,0
0.17097473,-1.1234741,10.065674,0
0.5947418,-0.88165283,10.329041,0
0.12548828,-0.4746399,10.424805,0
-0.08760071,-0.6661682,9.486282,0
0.07759094,-1.1234741,9.960327,0
0.2667389,-0.9151764,10.182999,0
-0.03492737,-0.58955383,10.072861,0
-0.17858887,-0.7020874,9.639511,0
0.17337036,-1.0157318,9.907654,0
0.3960266,-0.88165283,10.084824,0
0.08477783,-0.54885864,10.1710205,0
-0.15463257,-0.5799866,9.608383,0
0.12309265,-0.9295349,9.742462,0
0.47024536,-0.79545593,10.0130005,0
0.008163452,-0.49378967,10.197357,0
-0.16900635,-0.61351013,9.680206,0
-0.16900635,-0.61351013,9.680206,0
0.47503662,-0.6901245,10.139893,0
0.19012451,-0.41238403,10.28595,0
-0.03492737,-0.62786865,9.558105,0
0.44630432,-1.001358,9.924423,0
0.5947418,-0.86250305,10.513397,0
0.20927429,-0.52731323,10.352982,0
0.03929138,-0.6422272,9.742462,0
0.45109558,-0.9079895,10.142288,0
0.630661,-0.7212372,10.609161,0
0.29307556,-0.3262024,10.391281,0
0.0823822,-0.59913635,9.8741455,0
0.3864441,-0.9055939,10.010605,0
0.76234436,-0.838562,10.19017,0
0.42236328,-0.24479675,10.587616,0
0.16618347,-0.7427826,9.9579315,0
0.5636139,-0.898407,9.986664,0
0.5708008,-0.7858887,10.6019745,0
0.47024536,-0.33576965,10.5469055,0
0.17814636,-0.8074341,9.883713,0
0.53489685,-1.0372772,10.144684,0
0.5708008,-0.73561096,10.74324,0
0.3098297,-0.41957092,10.245239,0
0.13745117,-0.89601135,9.905258,0
0.6019287,-0.98939514,10.130325,0
0.61868286,-0.8098297,10.714508,0
0.32899475,-0.47703552,10.182999,0
0.12786865,-0.8002472,9.8741455,0
0.36489868,-0.9486847,9.845413,0
0.61151123,-0.86250305,10.273972,0
0.2882843,-0.45309448,10.20694,0
0.04408264,-0.74757385,9.9339905,0
0.36010742,-1.0468597,9.912445,0
0.44630432,-0.76911926,10.314667,0
0.1973114,-0.40760803,10.300308,0
0.12069702,-0.70448303,9.744858,0
0.33377075,-1.135437,9.850204,0
0.2667389,-0.79307556,10.592407,0
0.03929138,-0.5057678,10.010605,0
0.005767822,-0.8026428,9.728088,0
0.25238037,-1.0540314,9.886108,0
0.23561096,-0.70448303,10.4678955,0
-0.049301147,-0.52731323,9.986664,0
0.036895752,-0.7810974,9.744858,0
0.22364807,-0.91038513,9.876541,0
0.29067993,-0.6996918,10.295517,0
0.04168701,-0.4339447,10.120743,0
0.0488739,-0.7116699,9.883713,0
0.36968994,-0.9989624,9.931595,0
0.39842224,-0.7810974,10.36734,0
0.16139221,-0.45788574,10.245239,0
0.13026428,-0.814621,9.881317,0
0.45828247,-1.0085449,9.974701,0
0.5325012,-0.7523651,10.5229645,0
0.259552,-0.41957092,10.343399,0
0.21646118,-0.7715149,9.831039,0
0.44151306,-1.0109406,10.137497,0
0.51094055,-0.76194763,10.429596,0
0.2667389,-0.45309448,10.204544,0
0.259552,-0.79307556,9.900482,0
0.44151306,-0.9630585,10.017792,0
0.42236328,-0.6829376,10.28833,0
0.30743408,-0.45309448,10.345795,0
0.28588867,-0.7499695,10.051315,0
0.49658203,-0.96066284,9.991455,0
0.41757202,-0.7571564,10.209335,0
0.254776,-0.41957092,10.266785,0
0.3050537,-0.7571564,9.888504,0
0.5133362,-1.0755768,10.072861,0
0.47024536,-0.71406555,10.309891,0
0.1685791,-0.383667,10.245239,0
0.20210266,-0.6877289,9.95076,0
0.37208557,-1.0252991,10.151871,0
0.36968994,-0.82418823,10.108765,0
0.21166992,-0.47224426,10.441559,0
0.2308197,-0.58955383,10.003433,0
0.38404846,-0.98939514,9.8741455,0
0.34814453,-0.8217926,9.752029,0
0.16378784,-0.44351196,10.487061,0
0.25238037,-0.58477783,10.11116,0
0.24758911,-1.0229187,10.005814,0
0.27871704,-0.8289795,9.996246,0
0.16139221,-0.4459076,10.379318,0
0.27392578,-0.7715149,9.948364,0
0.42955017,-1.0875549,9.948364,0
0.20448303,-0.8481293,9.9579315,0
0.15420532,-0.58955383,10.357773,0
0.26913452,-0.7523651,10.115952,0
0.3098297,-1.0708008,10.080048,0
0.22125244,-0.9343262,9.747253,0
0.15182495,-0.5823822,10.520569,0
0.18293762,-0.6589966,10.197357,0
0.34814453,-1.0995331,9.807098,0
0.27392578,-0.91038513,9.699356,0
0.24040222,-0.5512543,10.333832,0
0.30743408,-0.6111145,10.379318,0
0.37687683,-0.87446594,10.0130005,0
0.33139038,-0.8672943,9.919632,0
0.30743408,-0.6996918,10.247635,0
0.3864441,-0.51293945,10.52536,0
0.41038513,-0.9079895,9.895691,0
0.30265808,-1.0396729,9.9339905,0
0.259552,-0.73321533,10.2260895,0
0.32899475,-0.50097656,10.487061,0
0.41757202,-0.91038513,9.888504,0
0.32899475,-1.0109406,10.024979,0
0.36968994,-0.7667389,10.238052,0
0.39123535,-0.5392761,10.458328,0
0.41278076,-0.7451782,9.96991,0
0.25238037,-0.94151306,9.931595,0
0.22125244,-0.8361664,9.687393,0
0.36250305,-0.5249176,10.530151,0
0.46784973,-0.66856384,10.391281,0
0.22843933,-1.056427,10.051315,0
0.017745972,-0.9486847,9.65387,0
0.15899658,-0.59194946,10.297913,0
0.47503662,-0.71884155,10.329041,0
0.27871704,-1.0420685,9.869354,0
0.010559082,-0.89601135,9.675415,0
0.21166992,-0.59913635,10.317062,0
0.43911743,-0.58717346,10.649857,0
0.26434326,-0.96784973,9.929199,0
0.04408264,-0.8481293,9.565292,0
0.19970703,-0.5392761,10.293121,0
0.3816681,-0.5608368,10.515793,0
0.338562,-0.88165283,9.845413,0
0.18533325,-0.9486847,9.809494,0
0.21166992,-0.6087189,9.993851,0
0.3744812,-0.4746399,10.578033,0
0.3864441,-0.6829376,10.202148,0
0.14463806,-0.97502136,9.979492,0
0.19012451,-0.85292053,9.706543,0
0.33139038,-0.6087189,10.326645,0
0.5013733,-0.8433533,10.293121,0
0.35054016,-0.9846039,9.967514,0
-0.03492737,-0.893631,9.589233,0
0.20210266,-0.625473,10.312286,0
0.50616455,-0.6326599,10.7599945,0
0.30743408,-0.99658203,10.022583,0
0.14224243,-0.9295349,9.689789,0
0.29067993,-0.6087189,10.180603,0
0.5085602,-0.59913635,10.688171,0
0.42955017,-0.76194763,10.008209,0
0.13026428,-0.91038513,9.831039,0
0.1398468,-0.84095764,9.531769,0
0.5708008,-0.5799866,10.831818,0
0.45828247,-0.79067993,10.271576,0
0.022537231,-1.0300903,9.895691,0
0.07521057,-0.91278076,9.57486,0
0.4151764,-0.6733551,10.391281,0
0.53967285,-0.79067993,10.293121,0
0.21646118,-1.0396729,9.948364,0
-0.027740479,-0.893631,9.469513,0
0.254776,-0.5967407,10.36734,0
0.58277893,-0.6111145,10.827026,0
0.24758911,-1.0348816,10.02977,0
0.051254272,-0.9151764,9.65387,0
0.34335327,-0.625473,9.926819,0
0.54685974,-0.54167175,10.726471,0
0.3744812,-0.7787018,10.060883,0
0.04408264,-0.93911743,9.711334,0
0.07041931,-0.9510803,9.400085,0
0.5444641,-0.46984863,10.824631,0
0.45109558,-0.71884155,10.302704,0
0.1111145,-1.0612183,9.965118,0
-0.08999634,-0.9008026,9.4767,0
0.27392578,-0.6829376,10.19017,0
0.53967285,-0.62786865,10.793518,0
0.13745117,-1.0109406,9.910049,0
0.029708862,-0.8217926,9.512619,0
0.32180786,-0.54167175,10.238052,0
0.5588379,-0.5536499,10.953918,0
0.27392578,-0.9798126,10.020187,0
0.06802368,-0.95347595,9.787949,0
0.25715637,-0.7164612,9.754425,0
0.6091156,-0.49858093,10.738449,0
0.51812744,-0.6925049,10.19017,0
0.0488739,-0.9582672,9.778366,0
-0.051696777,-0.91278076,9.333054,0
0.29067993,-0.58717346,10.551697,0
0.6234741,-0.625473,10.927582,0
0.34335327,-0.9271393,10.084824,0
0.005767822,-0.814621,9.649078,0
0.31941223,-0.5799866,9.981873,0
0.6354523,-0.46505737,10.886887,1
0.36250305,-1.0037537,9.962723,0
0.10392761,-1.0157318,9.670639,0
0.12548828,-0.7380066,9.663452,0
0.50616455,-0.48660278,10.700134,0
0.41038513,-0.84573364,10.103989,0
0.056045532,-1.032486,9.7951355,0
0.0823822,-0.95347595,9.53656,0
0.45588684,-0.601532,10.460724,0
0.53489685,-0.68533325,10.422409,0
0.07281494,-0.9989624,9.766403,0
-0.042114258,-0.8170166,9.385727,0
0.22364807,-0.5105591,10.357773,0
0.60672,-0.56321716,10.997025,0
0.30265808,-1.0348816,10.053711,0
0.0823822,-0.91996765,9.706543,0
0.3050537,-0.6996918,9.814285,0
0.690506,-0.43154907,10.70253,0
0.5325012,-0.84573364,10.142288,0
0.11590576,-1.0229187,9.77597,0
0.003372192,-0.86250305,9.553314,1
0.5229187,-0.5249176,10.791122,0
0.57559204,-0.66378784,10.52536,0
0.22125244,-1.032486,10.068069,0
-0.015777588,-0.9367218,9.515015,0
0.2810974,-0.5727997,10.26918,0
0.5588379,-0.60632324,10.724075,0
0.24758911,-1.0516357,9.862167,0
0.11351013,-0.80503845,9.5030365,0
0.32899475,-0.5727997,10.080048,0
0.5444641,-0.52012634,10.913223,0
0.41038513,-0.9008026,10.20694,0
0.10632324,-0.9798126,9.859772,0
0.15420532,-0.96784973,9.467133,0
0.4367218,-0.62068176,10.417618,0
0.7072754,-0.73561096,10.360168,0
0.21885681,-1.0899506,9.888504,0
-0.03253174,-0.8289795,9.505432,0
0.18054199,-0.5345001,10.422409,1
0.6929016,-0.6446228,10.970688,0
0.45828247,-1.0899506,10.02977,0
0.14463806,-0.9510803,9.491074,0
0.23321533,-0.5392761,9.9579315,0
0.58277893,-0.50097656,10.786331,0
0.65460205,-0.8170166,10.309891,0
0.34335327,-1.0181274,9.7951355,0
0.17814636,-0.7427826,9.620361,0
0.53967285,-0.5033722,10.752808,0
0.73361206,-0.7116699,10.570847,0
0.41757202,-1.0444641,10.036942,0
0.04168701,-0.9486847,9.337845,0
0.14942932,-0.57040405,10.20694,0
0.6522064,-0.6661682,10.590012,0
0.58755493,-1.0612183,10.056107,0
0.2308197,-0.9558716,9.493469,0
0.15420532,-0.49139404,10.099197,0
0.5420685,-0.44830322,11.107147,1
0.68333435,-0.9510803,10.19017,0
0.3098297,-1.0612183,9.720917,0
0.09675598,-0.76911926,9.526978,0
0.3170166,-0.5345001,10.590012,0
0.6929016,-0.6829376,10.317062,0
0.39123535,-1.0899506,9.843018,0
-0.0660553,-0.96784973,9.330658,0
0.29786682,-0.50097656,10.5421295,0
0.74079895,-0.680542,10.750412,0
0.59713745,-1.0300903,10.132721,0
0.1111145,-0.917572,9.392899,0
0.06562805,-0.5512543,10.039337,0
0.54685974,-0.6087189,10.850967,0
0.5731964,-1.0276947,10.065674,0
0.26194763,-0.9917908,9.605988,0
0.1111145,-0.601532,9.886108,0
0.49658203,-0.44111633,10.793518,0
0.6402283,-0.8505249,10.216507,0
0.31941223,-1.1617737,9.8789215,0
0.034500122,-1.0061493,9.452759,0
0.18533325,-0.56321716,10.400864,0
0.64741516,-0.5823822,10.527756,0
0.40800476,-1.0085449,9.866959,0
0.0823822,-0.8505249,9.4384,0
0.07041931,-0.5249176,10.113556,0
0.5612335,-0.5392761,10.985046,0
0.53967285,-0.93911743,10.185379,0
0.20448303,-0.977417,9.737671,0
0.14463806,-0.61828613,9.8789215,0
0.4367218,-0.49139404,10.613953,0
0.6689606,-0.7667389,10.204544,0
0.2954712,-1.0516357,9.73288,0
-0.10435486,-0.8768616,9.53656,0
0.259552,-0.48660278,10.719299,0
0.5995331,-0.6230774,10.403259,0
0.3577118,-1.1713562,10.065674,0
0.032104492,-0.977417,9.447968,0
0.09675598,-0.5440674,10.252426,0
0.5779877,-0.55604553,10.697739,0
0.46784973,-0.9846039,9.910049,0
0.17814636,-0.82418823,9.57486,0
0.17337036,-0.5392761,10.135101,0
0.54685974,-0.4099884,10.872528,0
0.6426239,-0.75476074,10.235657,0
0.20210266,-1.0300903,9.8741455,0
0.09196472,-0.6446228,9.852585,0
0.2763214,-0.5440674,10.338608,0
0.66656494,-0.6996918,10.252426,0
0.30743408,-1.0875549,9.845413,0
-0.042114258,-0.8098297,9.486282,0
0.06802368,-0.57759094,10.34819,0
0.6378479,-0.59913635,10.578033,0
0.38883972,-1.1929016,10.103989,0
0.022537231,-0.99658203,9.407272,0
0.053649902,-0.5249176,10.096802,0
0.42955017,-0.5321045,10.640289,0
0.5708008,-0.93911743,10.0130005,0
0.27392578,-0.91278076,9.737671,0
0.13745117,-0.64701843,9.8789215,0
0.39842224,-0.40760803,10.805481,0
0.5420685,-0.68533325,10.396072,0
0.2308197,-1.0827637,9.938782,0
-0.018173218,-0.9439087,9.481491,0
0.13026428,-0.57759094,10.350586,0
0.6234741,-0.69729614,10.477478,0
0.41278076,-1.1737518,9.979492,0
0.036895752,-0.8505249,9.493469,0
0.034500122,-0.5536499,10.338608,0
0.42715454,-0.52731323,10.795914,1
0.47503662,-1.056427,10.118347,0
0.14224243,-1.0851593,9.63472,0
0.07041931,-0.522522,10.070465,0
